ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode,genre
2024-10-20T13:16:07Z,windows,268640,TR,159.20.69.7,High Class Woman,Blues Pills,Blues Pills,spotify:track:3LuR5iyEHjVHARf9ujUlKy,,,,trackdone,trackdone,False,False,False,1729429897,False,"modern blues rock, modern hard rock, swedish stoner rock"
2024-10-20T13:18:29Z,windows,141470,TR,159.20.69.7,Fortunate Son - Weathermaker Vault Series,Clutch,"The Weathermaker Vault Series, Vol. I",spotify:track:6gQBTbKAB1b8WRs5NqeoGU,,,,trackdone,trackdone,False,False,False,1729430166,False,"funk metal, modern blues rock, southern metal, stoner metal, stoner rock"
2024-10-20T13:23:51Z,windows,321440,TR,159.20.69.7,The Battle of New Orleans,Brother Dege,Folk Songs of the American Longhair,spotify:track:1H0mIPtrwCrRLiIME7uZy7,,,,trackdone,trackdone,False,False,False,1729430308,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-20T13:29:33Z,windows,342066,TR,159.20.69.7,Cause We've Ended as Lovers,Jeff Beck,Blow By Blow,spotify:track:4zoQ3EqopTIGmK2c2rPV5t,,,,trackdone,trackdone,False,False,False,1729430630,False,"album rock, blues, blues rock, british blues, classic rock, electric blues, hard rock, instrumental rock, jazz fusion, progressive rock"
2024-10-20T13:33:33Z,windows,239146,TR,159.20.69.7,I Got Mine,The Black Keys,Attack & Release,spotify:track:319zpJMCzpz50Uz0PsjlJN,,,,trackdone,trackdone,False,False,False,1729430973,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T13:36:39Z,windows,185360,TR,159.20.69.7,Blood on Your Hands,Philip Sayce,Peace Machine,spotify:track:6evgkq0zRMQtCnEwHp8MMD,,,,trackdone,trackdone,False,False,False,1729431212,False,"modern blues, modern blues rock"
2024-10-20T13:40:31Z,windows,231940,TR,159.20.69.7,Our Lady of Electric Light,Clutch,Psychic Warfare,spotify:track:4qXzmpkQeD0xqkJHcwQIA2,,,,trackdone,trackdone,False,False,False,1729431398,False,"funk metal, modern blues rock, southern metal, stoner metal, stoner rock"
2024-10-20T13:42:59Z,windows,147026,TR,159.20.69.7,Mama,Cam Cole,I See,spotify:track:0oyfDe0903Cn8UOthKS8kp,,,,trackdone,trackdone,False,False,False,1729431631,False,Unknown
2024-10-20T13:47:26Z,windows,266862,TR,159.20.69.7,War Paint,Richie Kotzen,The Essential Richie Kotzen,spotify:track:2HABllEMR0i8B0nki1VdTy,,,,trackdone,trackdone,False,False,False,1729431778,False,shred
2024-10-20T13:51:14Z,windows,227199,TR,159.20.69.7,In Stride,Myles Kennedy,The Ides of March,spotify:track:1l6y7uGONbXJ9Rfr42K01e,,,,trackdone,trackdone,False,False,False,1729432046,False,Unknown
2024-10-20T13:54:40Z,windows,205546,TR,159.20.69.7,Beer Drinkers & Hell Raisers (2006 Remaster),ZZ Top,Tres Hombres,spotify:track:3Oeuxw27oYmLF3jflwVK4F,,,,trackdone,trackdone,False,False,False,1729432273,False,"album rock, blues rock, classic rock, hard rock, rock"
2024-10-20T13:58:25Z,windows,224333,TR,159.20.69.7,Gold on the Ceiling,The Black Keys,El Camino,spotify:track:5lN1EH25gdiqT1SFALMAq1,,,,trackdone,trackdone,False,False,False,1729432479,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T14:02:14Z,windows,229181,TR,159.20.69.7,In Walks Barbarella,Clutch,Book of Bad Decisions,spotify:track:04CfYAXc0Z8qM5RYSebt3Z,,,,trackdone,trackdone,False,False,False,1729432704,False,"funk metal, modern blues rock, southern metal, stoner metal, stoner rock"
2024-10-20T14:04:37Z,windows,142066,TR,159.20.69.7,"This Life (Theme from ""Sons of Anarchy"")",Curtis Stigers,Sons of Anarchy: North Country,spotify:track:3fSKfGA4zXkzQh1huixeVw,,,,trackdone,trackdone,False,False,False,1729432934,False,Unknown
2024-10-20T14:07:24Z,windows,166862,TR,159.20.69.7,Truth Be Told,Cam Cole,Unleash,spotify:track:6DIVIH1QMt6XBX4tP9rJuR,,,,trackdone,trackdone,False,False,False,1729433076,False,Unknown
2024-10-20T14:10:57Z,windows,212453,TR,159.20.69.7,Black Creek,Brent Cobb,No Place Left to Leave (2006),spotify:track:4jB3Mw900goYibsFAueHph,,,,trackdone,trackdone,False,False,False,1729433244,False,"modern southern rock, new americana, southern americana"
2024-10-20T14:14:30Z,windows,212426,TR,159.20.69.7,Back Door Man,The Doors,The Doors,spotify:track:03By6gD02qhtvIQiK8KidK,,,,trackdone,trackdone,False,False,False,1729433457,False,"acid rock, album rock, classic rock, hard rock, psychedelic rock, rock"
2024-10-20T14:17:13Z,windows,162586,TR,159.20.69.7,Your Touch,The Black Keys,Magic Potion,spotify:track:5lJUXSjRjevVy7I3P87wuK,,,,trackdone,trackdone,False,False,False,1729433670,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T14:20:00Z,windows,166493,TR,159.20.69.7,Far From Any Road,The Handsome Family,Singing Bones,spotify:track:3LDkLpuxQlEuEiZmkxpr8S,,,,trackdone,trackdone,False,False,False,1729433833,False,"albuquerque indie, gothic americana"
2024-10-20T14:29:00Z,windows,535561,TR,159.20.69.7,Born to Roam,Phil Campbell and the Bastard Sons,We're the Bastards,spotify:track:3MSXNZZuIEAWmtCkLJMtG0,,,,trackdone,trackdone,False,False,False,1729434000,False,"modern hard rock, nwocr, southern metal"
2024-10-20T14:32:45Z,windows,224133,TR,159.20.69.7,I'd Love to Change the World - 2004 Remaster,Ten Years After,A Space in Time,spotify:track:7n3WO6ESKS1uCI9fgkGs66,,,,trackdone,trackdone,False,False,False,1729434540,False,"blues rock, british blues, classic rock, progressive rock, psychedelic rock"
2024-10-20T14:35:09Z,windows,143360,TR,159.20.69.7,Juice To Get Loose,Left Lane Cruiser,Rock Them Back to Hell,spotify:track:1untagwh1UZVlcY41ctNmU,,,,trackdone,trackdone,False,False,False,1729434764,False,"fort wayne indie, garage punk blues, modern blues rock"
2024-10-20T14:38:07Z,windows,177768,TR,159.20.69.7,Lo/Hi,The Black Keys,"""Let's Rock""",spotify:track:25YlltWXRb9k7KbrEBRuhJ,,,,trackdone,trackdone,False,False,False,1729434908,False,"alternative rock, blues rock, garage rock, indie rock, indietronica, modern blues rock, modern rock, punk blues, rock"
2024-10-20T14:42:30Z,windows,262533,TR,159.20.69.7,Them Nights,Planet of Zeus,Loyal to the Pack,spotify:track:55CZg8qu8INdx5cNfGQW2v,,,,trackdone,trackdone,False,False,False,1729435086,False,"greek metal, greek psychedelic rock, greek rock"
2024-10-20T14:46:28Z,windows,237451,TR,159.20.69.7,A Quick Death in Texas,Clutch,Psychic Warfare,spotify:track:5vGvFs0BHIsFHcKzlb3qwf,,,,trackdone,trackdone,False,False,False,1729435349,False,"funk metal, modern blues rock, southern metal, stoner metal, stoner rock"
2024-10-20T14:49:27Z,windows,178986,TR,159.20.69.7,My Church is Black,Me And That Man,Songs of Love and Death,spotify:track:1b8cfcuEwUIlRwR45kN1vy,,,,trackdone,trackdone,False,False,False,1729435587,False,gothic americana
2024-10-20T14:50:44Z,windows,75024,TR,159.20.69.7,Woman To Woman,Joe Cocker,Classics,spotify:track:0ELfmuIf68BQeGeHseSFjt,,,,trackdone,endplay,False,True,False,1729435767,False,"album rock, blues rock, classic rock, folk rock, mellow gold, rock, singer-songwriter, soft rock"
2024-10-20T14:55:28Z,windows,283693,TR,159.20.69.7,Wild Side,Mötley Crüe,"Girls, Girls, Girls",spotify:track:7zVpUAOuXY7pHHSm21jFEq,,,,playbtn,trackdone,False,False,False,1729435843,False,"album rock, alternative metal, glam metal, hard rock, metal, rock, sleaze rock"
2024-10-20T14:58:59Z,windows,210226,TR,159.20.69.7,Panama - 2015 Remaster,Van Halen,1984,spotify:track:05RgAMGypEvqhNs5hPCbMS,,,,trackdone,trackdone,False,False,False,1729436127,False,"album rock, classic rock, hard rock, rock"
2024-10-20T15:03:50Z,windows,291093,TR,159.20.69.7,Don't Talk To Strangers,Dio,Holy Diver,spotify:track:6ppPNxdwG8A5Ed8DlNLV6I,,,,trackdone,trackdone,False,False,False,1729436338,False,Unknown
2024-10-20T15:09:18Z,windows,327546,TR,159.20.69.7,Love Me Forever,Motörhead,1916,spotify:track:7akyedgeVgZeT6oD77nyHn,,,,trackdone,trackdone,False,False,False,1729436630,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-10-20T15:13:32Z,windows,252733,TR,159.20.69.7,The Trooper - 2015 Remaster,Iron Maiden,Piece of Mind,spotify:track:4OROzZUy6gOWN4UGQVaZMF,,,,trackdone,trackdone,False,False,False,1729436958,False,"alternative metal, hard rock, metal, nwobhm, rock"
2024-10-20T15:17:24Z,windows,231706,TR,159.20.69.7,Breaking The Chains,Dokken,Breaking the Chains,spotify:track:3PZJwntD9O7WLXm2g2jTmD,,,,trackdone,trackdone,False,False,False,1729437211,False,"album rock, glam metal, hard rock, metal"
2024-10-20T15:50:08Z,windows,213920,TR,159.20.69.7,Night Crawler,Judas Priest,Painkiller,spotify:track:0MU1TyyAbuoXLGiQBgW9CI,,,,trackdone,endplay,False,True,False,1729437443,False,"album rock, alternative metal, birmingham metal, glam metal, hard rock, metal, rock"
2024-10-20T15:54:01Z,windows,233197,TR,159.20.69.7,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,playbtn,trackdone,False,False,False,1729439408,False,dark r&b
2024-10-20T15:57:43Z,windows,221760,TR,159.20.69.7,Pale Rider,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:4hzkIiYVKJkRpwFOj3XZFP,,,,trackdone,trackdone,False,False,False,1729439640,False,Unknown
2024-10-20T16:00:57Z,windows,193333,TR,159.20.69.7,Copper & Gold,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5wO0mj8JF9KbZHx1R3a661,,,,trackdone,trackdone,False,False,False,1729439862,False,Unknown
2024-10-20T16:04:29Z,windows,211617,TR,159.20.69.7,Bended Knee,The Heavy Horses,With Darkness in My Eyes,spotify:track:0zNrflQTiefMiHmM0Uwdmj,,,,trackdone,trackdone,False,False,False,1729440056,False,Unknown
2024-10-20T16:08:26Z,windows,236133,TR,159.20.69.7,Hell Awaits,The Heavy Horses,Murder Ballads & Other Love Songs,spotify:track:5DBarp1YlXsztHgd9T93Q9,,,,trackdone,trackdone,False,False,False,1729440268,False,Unknown
2024-10-20T16:11:27Z,windows,181343,TR,159.20.69.7,The Burnin',Nik Ammar,Dark Country,spotify:track:0P5e1f9fjYGx2Z644a7qCy,,,,trackdone,trackdone,False,False,False,1729440505,False,rebel blues
2024-10-20T16:14:45Z,windows,196890,TR,159.20.69.7,Valley of the Gun,The Ghost of Johnny Cash,Lost Archive,spotify:track:1XkP7ZEIRZS821nZ3wMgDw,,,,trackdone,trackdone,False,False,False,1729440687,False,Unknown
2024-10-20T16:18:25Z,windows,219530,TR,159.20.69.7,Trees of Old,Bound by Law,Supermajor,spotify:track:6t4CDBRMnUCIqnCWbmoIre,,,,trackdone,trackdone,False,False,False,1729440884,False,gothic americana
2024-10-20T16:22:47Z,windows,262133,TR,159.20.69.7,Redemption Day,Johnny Cash,American VI: Ain't No Grave,spotify:track:3yiIyJMMR5rbAQFWXYrsdj,,,,trackdone,trackdone,False,False,False,1729441104,False,"arkansas country, outlaw country, rock"
2024-10-20T16:23:55Z,windows,64569,TR,159.20.69.22,Son of a Gun,Dominic Marsh,Dark Country: Blues Rock,spotify:track:1c10Rk85KxtdQJRp2cCILO,,,,trackdone,logout,False,False,False,1729441367,False,Unknown
2024-10-21T15:34:22Z,ios,545413,TR,159.20.69.18,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,backbtn,unexpected-exit-while-paused,False,False,False,1729412932,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-21T15:49:25Z,windows,56360,TR,159.20.69.22,Unshaken,D'Angelo,The Music of Red Dead Redemption 2 (Original Soundtrack),spotify:track:3okk47CKOqAm1TXmVPzNYf,,,,clickrow,remote,False,False,False,1729519924,False,dark r&b
2024-10-21T15:49:45Z,ios,13597,TR,178.243.205.92,House of the Dying Sun,Brother Dege,Folk Songs of the American Longhair,spotify:track:1CHgvkrDjPP55zotbfLLC4,,,,appload,endplay,False,True,False,1729525763,False,"gothic americana, lafayette indie, modern blues rock, rebel blues"
2024-10-21T15:59:02Z,ios,549268,TR,178.243.205.92,Ravenhead,Orden Ogan,Ravenhead,spotify:track:0Dgj6jL9dbvqZgvYZorrpK,,,,clickrow,fwdbtn,False,True,False,1729525785,False,"folk metal, german metal, german power metal, power metal, symphonic metal"
2024-10-21T15:59:03Z,ios,1416,TR,159.20.69.5,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,fwdbtn,backbtn,False,True,False,1729526342,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
2024-10-21T15:59:03Z,ios,116,TR,159.20.69.5,Ravenhead,Orden Ogan,Ravenhead,spotify:track:0Dgj6jL9dbvqZgvYZorrpK,,,,backbtn,backbtn,False,True,False,1729526343,False,"folk metal, german metal, german power metal, power metal, symphonic metal"
2024-10-21T16:03:22Z,ios,260073,TR,159.20.69.5,Wireless,Within Temptation,Wireless,spotify:track:671W1lZGS9LcyzkMCRK3ve,,,,backbtn,trackdone,False,False,False,1729526343,False,"dutch metal, gothic metal, gothic symphonic metal, symphonic metal"
2024-10-21T16:06:24Z,ios,180698,TR,159.20.69.5,Ravenhead,Orden Ogan,Ravenhead,spotify:track:0Dgj6jL9dbvqZgvYZorrpK,,,,trackdone,endplay,False,True,False,1729526602,False,"folk metal, german metal, german power metal, power metal, symphonic metal"
2024-10-21T16:06:25Z,ios,719,TR,159.20.69.5,Wireless,Within Temptation,Wireless,spotify:track:671W1lZGS9LcyzkMCRK3ve,,,,clickrow,endplay,False,True,False,1729526784,False,"dutch metal, gothic metal, gothic symphonic metal, symphonic metal"
2024-10-21T16:06:26Z,ios,719,TR,159.20.69.5,The Vengeful One,Disturbed,Immortalized,spotify:track:3jjU4Pky1ja5J1onU6ei4T,,,,clickrow,endplay,False,True,False,1729526785,False,"alternative metal, nu metal, rap metal, rock"
2024-10-21T16:09:15Z,ios,169644,TR,159.20.69.5,Only for the Weak,In Flames,Clayman,spotify:track:0JBQnLKfLXmlkquabLtAgd,,,,clickrow,endplay,False,True,False,1729526786,False,"alternative metal, gothenburg metal, melodic death metal, melodic metalcore, metal, swedish alternative rock, swedish death metal, swedish melodeath, swedish metal"
2024-10-21T16:13:41Z,ios,265405,TR,159.20.69.5,Neo Seoul,After The Burial,Wolves Within,spotify:track:2pJsjPLYp5ER92eMY3owH6,,,,clickrow,endplay,False,True,False,1729526955,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T16:18:02Z,ios,262176,TR,159.20.69.5,Black Dragon,Dissection,Reinkaos,spotify:track:5ZJwjTma5MQDjPIxP5HiTn,,,,clickrow,trackdone,False,False,False,1729527221,False,"black metal, death metal, gothenburg metal, melodic black metal, metal, swedish black metal, swedish death metal, swedish metal"
2024-10-21T16:21:05Z,ios,181428,TR,159.20.69.5,Lost In The Static,After The Burial,Dig Deep,spotify:track:7zKoAeplPMS3bcqIZ4crp4,,,,trackdone,endplay,False,True,False,1729527482,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T16:24:50Z,ios,225419,TR,159.20.69.5,Satan Is Real,Kreator,Gods of Violence,spotify:track:14M68PdZSSMRzTBuJNuxO6,,,,clickrow,backbtn,False,True,False,1729527665,False,"death metal, german metal, german thrash metal, hard rock, melodic thrash, metal, old school thrash, speed metal, thrash metal"
2024-10-21T16:26:00Z,ios,46626,TR,159.20.69.5,Lost In The Static,After The Burial,Dig Deep,spotify:track:7zKoAeplPMS3bcqIZ4crp4,,,,backbtn,endplay,False,True,False,1729527890,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T16:28:24Z,ios,143406,TR,159.20.69.5,Mighty Ravendark,Immortal,Northern Chaos Gods,spotify:track:3ZQ5q1ALB406BsJF2BEKxk,,,,clickrow,endplay,False,True,False,1729527960,False,Unknown
2024-10-21T16:42:44Z,ios,859976,TR,159.20.69.5,Neo Seoul,After The Burial,Wolves Within,spotify:track:2pJsjPLYp5ER92eMY3owH6,,,,clickrow,endplay,False,True,False,1729528104,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T16:45:30Z,ios,166091,TR,159.20.69.5,Aealo,Rotting Christ,Aealo,spotify:track:3g16ahifdX5XKSUzQ2rirS,,,,clickrow,endplay,False,True,False,1729528964,False,"black metal, gothic black metal, greek black metal, greek metal, melodic black metal, metal, symphonic black metal, symphonic deathcore, viking metal"
2024-10-21T16:45:39Z,ios,9380,TR,159.20.69.5,Black Dragon,Dissection,Reinkaos,spotify:track:5ZJwjTma5MQDjPIxP5HiTn,,,,clickrow,endplay,False,True,False,1729529130,False,"black metal, death metal, gothenburg metal, melodic black metal, metal, swedish black metal, swedish death metal, swedish metal"
2024-10-21T16:52:45Z,ios,421441,TR,159.20.69.5,Mighty Ravendark,Immortal,Northern Chaos Gods,spotify:track:3ZQ5q1ALB406BsJF2BEKxk,,,,clickrow,endplay,False,True,False,1729529139,False,Unknown
2024-10-21T17:02:27Z,ios,582790,TR,159.20.69.5,Neo Seoul,After The Burial,Wolves Within,spotify:track:2pJsjPLYp5ER92eMY3owH6,,,,clickrow,trackdone,False,False,False,1729529565,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T17:04:05Z,ios,96450,TR,159.20.69.5,Aealo,Rotting Christ,Aealo,spotify:track:3g16ahifdX5XKSUzQ2rirS,,,,trackdone,endplay,False,True,False,1729530147,False,"black metal, gothic black metal, greek black metal, greek metal, melodic black metal, metal, symphonic black metal, symphonic deathcore, viking metal"
2024-10-21T17:04:06Z,ios,1416,TR,159.20.69.5,Black Dragon,Dissection,Reinkaos,spotify:track:5ZJwjTma5MQDjPIxP5HiTn,,,,clickrow,endplay,False,True,False,1729530245,False,"black metal, death metal, gothenburg metal, melodic black metal, metal, swedish black metal, swedish death metal, swedish metal"
2024-10-21T17:04:08Z,ios,1602,TR,159.20.69.5,Chronos,Parkway Drive,Reverence,spotify:track:4oYNIBkL3n5SRR99kfGV5Z,,,,clickrow,endplay,False,True,False,1729530246,False,"alternative metal, australian metalcore, melodic metalcore, metalcore, nu metal"
2024-10-21T17:04:08Z,ios,441,TR,159.20.69.5,Neo Seoul,After The Burial,Wolves Within,spotify:track:2pJsjPLYp5ER92eMY3owH6,,,,clickrow,endplay,False,True,False,1729530248,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T17:09:16Z,ios,307780,TR,159.20.69.5,Mighty Ravendark,Immortal,Northern Chaos Gods,spotify:track:3ZQ5q1ALB406BsJF2BEKxk,,,,clickrow,endplay,False,True,False,1729530248,False,Unknown
2024-10-21T17:14:30Z,ios,314375,TR,159.20.69.5,Chronos,Parkway Drive,Reverence,spotify:track:4oYNIBkL3n5SRR99kfGV5Z,,,,clickrow,endplay,False,True,False,1729530556,False,"alternative metal, australian metalcore, melodic metalcore, metalcore, nu metal"
2024-10-21T17:14:31Z,ios,255,TR,159.20.69.5,Mighty Ravendark,Immortal,Northern Chaos Gods,spotify:track:3ZQ5q1ALB406BsJF2BEKxk,,,,clickrow,endplay,False,True,False,1729530870,False,Unknown
2024-10-21T17:37:47Z,ios,1376858,TR,159.20.69.5,Neo Seoul,After The Burial,Wolves Within,spotify:track:2pJsjPLYp5ER92eMY3owH6,,,,clickrow,trackdone,False,False,False,1729530871,False,"deathcore, djent, melodic metalcore, metalcore, minneapolis metal, progressive metalcore"
2024-10-21T17:40:23Z,ios,154162,TR,178.243.205.92,Aealo,Rotting Christ,Aealo,spotify:track:3g16ahifdX5XKSUzQ2rirS,,,,trackdone,endplay,False,True,False,1729532267,False,"black metal, gothic black metal, greek black metal, greek metal, melodic black metal, metal, symphonic black metal, symphonic deathcore, viking metal"
2024-10-21T17:46:28Z,ios,366000,TR,159.20.69.5,Ravenhead,Orden Ogan,Ravenhead,spotify:track:0Dgj6jL9dbvqZgvYZorrpK,,,,clickrow,trackdone,False,False,False,1729532423,False,"folk metal, german metal, german power metal, power metal, symphonic metal"
2024-10-22T08:36:48Z,ios,19113,TR,159.20.69.18,In the Name of Tragedy,Motörhead,Inferno,spotify:track:0jVKdXM4LQm94SP33rNbi9,,,,trackdone,unexpected-exit-while-paused,False,False,False,1729532788,False,"alternative metal, hard rock, metal, nu metal, rock, speed metal"
